displacement,doors,fuel,kilowatts,location,manufacturer,mileage,model,price,title,year,color,cruiseControl,drivetrain,emissionStandard,rimSize,transmission,type,airCondition,navigation,registration,transmission_encoded,type_encoded
2.0,5-Apr,Dizel,105,Banja Luka,Audi,280000,A4,18500,Audi A4 B8 2.0 TDI Quattro,2010,Bijela,True,Sva četiri,Euro 5,16,Manuelni,Limuzina,False,False,False,0,3
2.7,5-Apr,Dizel,140,Prnjavor,Audi,280000,A6,17700,Audi A6 Quattro Avant Facelift,2010,Bijela,True,Sva četiri,Euro 5,19,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,88,Laktaši,Audi,280000,A4,19000,Audi A4 2010 S-line,2010,Siva,True,Prednji,Euro 5,18,Manuelni,Limuzina,False,False,True,0,3
2.0,5-Apr,Dizel,105,Doboj Jug,Audi,280000,A4,15900,Audi A4 2.0 TDI AUTOMATIK,2010,Bijela,True,Prednji,Euro 5,16,Automatik,Limuzina,False,True,False,2,3
4.2,5-Apr,Dizel,210,Ilidža,Audi,280000,A8,32999,"Audi A8 4.2 Dizel, 350ks, Odlicno stanje, ZAMJENA NE",2010,Crna,False,Sva četiri,Euro 5,16,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,105,Kiseljak,Audi,280000,A4,15400,Audi A4 2.0 TDI 2010 god,2010,Crna,False,Prednji,Euro 5,16,Manuelni,Limuzina,False,True,False,0,3
2.7,5-Apr,Dizel,140,Zenica,Audi,280000,A4,20000,Audi A5 zamjena past 5+ ili audi a4 b6 b7,2010,Plava,True,Prednji,Euro 5,17,Automatik,Limuzina,False,True,True,2,3
3.0,5-Apr,Dizel,176,Gradiška,Audi,280000,A6,22950,Audi A6 3.0 tdi quattro 176kw s-line,2010,Siva,True,Sva četiri,Euro 5,19,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,88,Maglaj,Audi,280000,A4,15500,Audi A4 2010 god 2.0 TDI 88KW..,2010,Crna,False,Prednji,Euro 5,16,Manuelni,Limuzina,False,False,True,0,3
2.0,5-Apr,Dizel,105,Visoko,Audi,280000,A4,16900,Audi A4 B8 2010 GOD 2.0 TDI Sline,2010,Siva,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,True,False,0,3
2.7,5-Apr,Dizel,140,Gradačac,Audi,280000,A6,12900,Audi A6 Avant 2.7 tdi 2010 god..Topp stanje auta,2010,Crna,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,True,False,0,3
2.0,5-Apr,Dizel,105,Visoko,Audi,280000,A4,15200,Audi A4 2.0 TDI AUTOMATIK,2010,Siva,True,Prednji,Euro 5,17,Automatik,Limuzina,False,True,True,2,3
2.7,5-Apr,Dizel,140,Prijedor,Audi,280000,A6,20500,Audi A6 2010 Facelift automatik,2010,Crna,True,Prednji,Euro 5,19,Automatik,Limuzina,False,True,True,2,3
2.7,5-Apr,Dizel,140,Gradačac,Audi,280000,A6,19990,Audi A6 2.7 TDI 3XS-Line 2010 God *S-Tronic* AUTOMATIK,2010,Bijela,True,Prednji,Euro 5,17,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Dizel,105,Olovo,Audi,280000,A4,18000,Audi A4 b8,2010,Crna,False,Sva četiri,Euro 5,16,Manuelni,Limuzina,False,False,False,0,3
2.0,5-Apr,Dizel,105,Prijedor,Audi,280000,A4,17600,Audi A4 B8 led dioda,2010,Crvena,False,Prednji,Euro 5,16,Manuelni,Limuzina,False,False,False,0,3
2.7,5-Apr,Dizel,140,Kiseljak,Audi,280000,A6,16500,Audi A6 quatro,2010,Crna,False,Sva četiri,Euro 5,16,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Dizel,105,Banja Luka,Audi,280000,A4,16000,Audi A4,2010,Siva,False,Prednji,Euro 5,16,Manuelni,Limuzina,False,False,True,0,3
2.7,5-Apr,Dizel,140,Rogatica,Audi,280000,A6,20000,Audi A6,2010,Plava,True,Sva četiri,Euro 5,17,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,103,Šipovo,Audi,280000,A6,18800,Audi A6 2.0 TDI 2010 Facelift S-line,2010,Siva,False,Prednji,Euro 5,18,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,125,Tuzla,Audi,280000,A4,17590,Audi A4 2.0tdi*125kw*xenon*led*limuzina*,2010,Crna,True,Prednji,Euro 5,17,Manuelni,Limuzina,False,False,False,0,3
2.0,5-Apr,Dizel,88,Grude,Audi,280000,A4,14500,Audi A4,2010,Bijela,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,False,True,0,3
2.0,5-Apr,Dizel,100,Sarajevo - Centar,Audi,280000,A6,19999,Audi A6,2010,Siva,False,Prednji,Euro 5,18,Manuelni,Limuzina,False,True,True,0,3
2.0,5-Apr,Dizel,88,Prnjavor,Audi,280000,A4,15200,Audi A4,2010,Bijela,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,True,True,0,3
2.0,5-Apr,Dizel,105,Zenica,Audi,280000,A4,17200,Audi A4,2010,Siva,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,True,True,0,3
3.0,5-Apr,Dizel,176,Visoko,Audi,280000,A4,18900,Audi a4 3.0 tdi quattro automatik 2010 god,2010,Plava,True,Sva četiri,Euro 5,17,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Dizel,125,Sarajevo - Novi Grad,Audi,280000,Q5,25500,Audi Q5,2010,Crna,False,Sva četiri,Euro 4,17,Manuelni,SUV,True,False,True,0,6
2.0,5-Apr,Dizel,103,Visoko,Audi,280000,A3,18500,Audi A3,2010,Bijela,True,Prednji,Euro 5,18,Manuelni,Malo auto,True,False,True,0,2
2.0,5-Apr,Dizel,125,Sarajevo - Stari Grad,Audi,280000,Q5,28000,Audi Q5 QUATTRO S Line Panorama Koža,2010,Crna,True,Sva četiri,Euro 5,16,Manuelni,SUV,True,False,True,0,6
3.0,5-Apr,Dizel,176,Gradačac,Audi,280000,Q7,39990,Audi Q7 3.0 TDI CR Euro5 Facelift Mod2011 God 3x S-Line,2010,Bijela,True,Sva četiri,Euro 5,20,Automatik,SUV,True,True,True,2,6
2.7,3-Feb,Dizel,140,Banovići,Audi,280000,A5,21500,Audi A5 Sline 2.7 automatik model 2011,2010,Plava,True,Prednji,Euro 5,17,Automatik,Sportski/kupe,True,True,True,2,5
3.0,5-Apr,Dizel,180,Goražde,Audi,280000,A5,28500,Audi A5 Sportback 3.0 Quattro,2010,Crna,True,Sva četiri,Euro 5,19,Automatik,Sportski/kupe,True,True,True,2,5
2.0,5-Apr,Dizel,103,Bijeljina,Audi,280000,A3,18300,Audi A3 8p sportback 2.0 TDI 103kw Panorama 2010,2010,Bijela,True,Prednji,Euro 5,18,Manuelni,Malo auto,True,True,True,0,2
2.0,5-Apr,Dizel,103,Tuzla,Audi,280000,A3,14900,Audi A3 SPORTBACK QUATTRO 4x4,2010,Bijela,True,Sva četiri,Euro 5,18,Manuelni,Malo auto,True,True,False,0,2
3.0,5-Apr,Dizel,176,Kalesija,Audi,280000,A5,24000,Audi A5 2010,2010,Siva,True,Sva četiri,Euro 5,18,Automatik,Sportski/kupe,True,True,False,2,5
2.0,3-Feb,Dizel,125,Gradačac,Audi,280000,A5,22990,"Audi A5 2,0tdi /// MOGUCA ZAMJENA",2010,Crna,True,Prednji,Euro 5,20,Manuelni,Sportski/kupe,True,True,True,0,5
1.6,3-Feb,Dizel,77,Sarajevo - Novo Sarajevo,Audi,280000,A3,11400,Audi A3 1.6 TDi ** 2010 ** Top stanje,2010,Crna,True,Prednji,Euro 5,17,Manuelni,Malo auto,True,True,True,0,2
3.0,5-Apr,Dizel,176,Visoko,Audi,280000,Q5,29999,AUDI Q5 QUATTRO S LINE 3.0 TDI 2010 god.MOŽE ZAMJENA,2010,Crna,True,Sva četiri,Euro 5,20,Automatik,SUV,True,True,False,2,6
3.0,5-Apr,Dizel,176,Sarajevo - Novi Grad,Audi,280000,Q5,26000,AUDI Q5 3.0 QUATTRO FULL MOZE ZAMJENA,2010,Crna,True,Sva četiri,Euro 5,20,Automatik,SUV,True,True,True,2,6
3.0,3-Feb,Dizel,176,Sarajevo - Novo Sarajevo,Audi,280000,A5,25900,Audi A5 Quattro 3.0 TDI 3XSline,2010,Bijela,True,Sva četiri,Euro 5,17,Automatik,Sportski/kupe,True,True,True,2,5
3.0,5-Apr,Dizel,130,Visoko,Audi,280000,Q5,29999,AUDI Q5 QUATTRO S LINE 3.0 TDI 2010 god.MOŽE ZAMJENA,2010,Crna,True,Sva četiri,Euro 5,20,Automatik,SUV,True,True,False,2,6
3.0,5-Apr,Dizel,176,Visoko,Audi,280000,Q5,29999,AUDI Q5 QUATTRO S LINE 3.0 TDI 2010 god.MOŽE ZAMJENA,2010,Siva,True,Sva četiri,Euro 5,20,Automatik,SUV,True,True,False,2,6
3.0,5-Apr,Dizel,176,Visoko,Audi,280000,Q5,29999,AUDI Q5 QUATTRO S LINE 3.0 TDI 2010 god.MOŽE ZAMJENA,2010,Crna,True,Sva četiri,Euro 5,20,Automatik,SUV,True,True,False,2,6
3.0,5-Apr,Dizel,176,Sarajevo - Novi Grad,Audi,280000,Q5,26000,AUDI Q5 3.0 QUATTRO FULL MOZE ZAMJENA,2010,Crna,True,Sva četiri,Euro 5,20,Automatik,SUV,True,True,True,2,6
3.0,5-Apr,Dizel,176,Doboj Jug,Audi,280000,Q5,28900,"Audi Q5 mod 2011 g 3,0 tdi quattro",2010,Smeđa,True,Sva četiri,Euro 5,20,Automatik,SUV,True,True,False,2,6
3.0,5-Apr,Dizel,176,Goražde,Audi,280000,A5,23500,Audi A5 3.0 quattro HITNO,2010,Crna,False,Sva četiri,Euro 5,19,Automatik,Sportski/kupe,False,True,True,2,5
3.0,5-Apr,Dizel,176,Doboj Jug,Audi,280000,Q5,28900,"Audi Q5 mod 2011 g 3,0 tdi quattro",2010,Smeđa,True,Sva četiri,Euro 5,20,Automatik,SUV,False,True,False,2,6
3.0,5-Apr,Dizel,176,Visoko,Audi,280000,Q5,29999,AUDI Q5 QUATTRO S LINE 3.0 TDI 2010 god.MOŽE ZAMJENA,2010,Crna,True,Sva četiri,Euro 5,20,Automatik,SUV,False,True,False,2,6
2.0,5-Apr,Dizel,103,Visoko,Audi,280000,A3,15900,Audi A3 2010 2.0 TDI XENON/LED,2010,Siva,False,Sva četiri,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
2.0,5-Apr,Dizel,125,Velika Kladuša,Audi,280000,A5,22500,Audi A5 - 2.0 TDI - Quattro - 2010 god,2010,Crna,True,Sva četiri,Euro 5,18,Manuelni,Sportski/kupe,False,False,False,0,5
2.0,5-Apr,Dizel,103,Teslić,Audi,280000,A3,16400,Audi A3 2010 s line,2010,Crna,True,Prednji,Euro 5,17,Manuelni,Malo auto,False,False,True,0,2
3.0,5-Apr,Dizel,176,Vogošća,Audi,280000,Q5,20900,Audi Q5 2010 s line BEZ ZAMJENE,2010,Bijela,False,Sva četiri,Euro 5,16,Automatik,SUV,False,False,False,2,6
2.0,5-Apr,Dizel,103,Kiseljak,Audi,280000,A3,14600,Audi A3 2.0 tdi 103kw 2010 Klimatronik Kožna sjedišta Park senzor,2010,Crna,True,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
2.0,5-Apr,Dizel,125,Mostar,Audi,280000,A3,16200,Audi A3 2010god. S-line 2.0 TDI Tek uvežen MOGUĆNOST ZAMJENE,2010,Siva,False,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
2.0,5-Apr,Dizel,103,Ilidža,Audi,280000,A3,14950,"Audi A3 Sportback 2.0 tdi 103 kw 2010g Xenon,zastita,ko novvv",2010,Crna,True,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,True,0,2
3.0,5-Apr,Dizel,176,Kiseljak,Audi,280000,A5,22900,Audi A5 3.0 Quattro LED // MOŽE ZAMJENA!!!,2010,Bijela,True,Sva četiri,Euro 5,19,Manuelni,Sportski/kupe,False,True,True,0,5
1.6,5-Apr,Dizel,77,Kreševo,Audi,280000,A3,13200,Audi A3 1.6 dizel,2010,Crna,True,Sva četiri,Euro 5,16,Manuelni,Malo auto,False,False,True,0,2
1.8,5-Apr,Benzin,118,Kiseljak,Audi,280000,A3,13999,Audi A3 1.8 T QUATTRO,2010,Bijela,True,Sva četiri,Euro 5,18,Manuelni,Malo auto,False,True,True,0,2
3.0,5-Apr,Dizel,176,Gradačac,Audi,280000,Q7,30000,Audi Q7 3.0 FACELIFT QUATTRO,2010,Bijela,False,Sva četiri,Euro 5,16,Automatik,SUV,False,False,False,2,6
2.0,5-Apr,Dizel,135,Sarajevo - Stari Grad,Audi,280000,Q5,26900,Audi Q5 S LINE 2.0 QUATTRO,2010,Crna,True,Sva četiri,Euro 5,20,Manuelni,SUV,False,False,True,0,6
3.0,5-Apr,Dizel,176,Visoko,Audi,280000,Q5,25900,Audi Q5 3.0 TDi Quattro 176kw mod.2010.3xSline PANO/XENON/RS/ALU,2010,Crna,False,Sva četiri,Euro 5,16,Automatik,SUV,False,True,True,2,6
1.8,5-Apr,Benzin,118,Lukavac,Audi,280000,A3,12690,Audi A3,2010,Siva,True,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
1.8,5-Apr,Benzin,118,Ilidža,Audi,280000,A3,15500,AUDI A3 QUATTRO 1.8T 2010,2010,Crna,False,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
1.6,5-Apr,Dizel,77,Ilidža,Audi,280000,A3,14200,"Audi A3 1,6 tdi",2010,Crna,True,Prednji,Euro 5,17,Manuelni,Malo auto,False,False,True,0,2
3.0,5-Apr,Dizel,176,Visoko,Audi,280000,A5,24500,Audi A5 3.0 TDI Quattro 3xS-Line Sportback,2010,Crna,True,Sva četiri,Euro 5,19,Automatik,Sportski/kupe,False,True,True,2,5
2.0,5-Apr,Dizel,125,Ilidža,Audi,280000,A5,21800,Audi A5 2.0 TDI quattro 2010,2010,Crna,True,Sva četiri,Euro 5,18,Manuelni,Sportski/kupe,False,True,True,0,5
2.0,5-Apr,Dizel,132,Banja Luka,Audi,280000,A4 Allroad,16700,Audi A4 Allroad 2.0 DIZEL 180 k.s.,2010,Siva,True,Sva četiri,Euro 5,18,Manuelni,Karavan,False,True,False,0,4
2.0,5-Apr,Dizel,125,Cazin,Audi,280000,Q5,25000,Audi q5 2.0tdi automatik quattro,2010,Crna,False,Sva četiri,Euro 5,18,Automatik,SUV,False,False,False,2,6
2.0,5-Apr,Dizel,103,Zenica,Audi,280000,A3,14300,Audi A3,2010,Plava,True,Prednji,Euro 5,15,Manuelni,Malo auto,False,True,False,0,2
3.0,3-Feb,Dizel,180,Mostar,Audi,280000,A5,27000,Audi A5,2010,Crna,True,Sva četiri,Euro 5,19,Automatik,Sportski/kupe,False,True,True,2,5
1.6,5-Apr,Dizel,77,Visoko,Audi,280000,A3,12800,Audi A3 1.6 tdi 77kw 2010god,2010,Crna,False,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
2.0,5-Apr,Dizel,103,Zenica,Audi,280000,A3,13950,Audi A3,2010,Siva,True,Prednji,Euro 5,16,Manuelni,Malo auto,False,True,False,0,2
2.7,5-Apr,Dizel,140,Brčko,Audi,280000,A6,21000,Audi A6,2011,Plava,True,Sva četiri,Euro 5,16,Automatik,Limuzina,True,True,True,2,3
2.0,5-Apr,Dizel,130,Pale,Audi,280000,A6,24750,"Audi A6 4G 2.0TDI 2011g limuzina ""navi"" extra stanje",2011,Siva,True,Prednji,Euro 5,17,Manuelni,Limuzina,True,True,True,0,3
3.0,5-Apr,Dizel,176,Visoko,Audi,280000,A6,16900,Audi A6 4f 2011g 3.0 TDI DPF Quattro,2011,Siva,True,Sva četiri,Euro 5,17,Manuelni,Limuzina,True,True,True,0,3
2.0,5-Apr,Dizel,125,Banja Luka,Audi,280000,A4,19900,AUDI A4 2.0 TDI 125KW S-LINE 2011G.P TEK UVEZEN,2011,Bijela,True,Sva četiri,Euro 5,17,Manuelni,Limuzina,True,True,False,0,3
3.0,5-Apr,Dizel,180,Kiseljak,Audi,280000,A7,37000,Audi A7 3.0 Quattro Moze Zamjena,2011,Siva,True,Sva četiri,Euro 5,19,Automatik,Limuzina,True,False,True,2,3
2.0,5-Apr,Dizel,130,Pale,Audi,280000,A6,24750,"Audi A6 4G 2.0TDI 2011g ""navi"" park ass MF extra stanje",2011,Siva,True,Prednji,Euro 5,17,Manuelni,Limuzina,True,True,True,0,3
2.0,5-Apr,Dizel,105,Banja Luka,Audi,280000,A4,18700,Audi A4 2.0tdi 105kw 2011 mod. 2012 panorama alcantara,2011,Siva,True,Prednji,Euro 5,16,Automatik,Limuzina,True,False,True,2,3
2.0,5-Apr,Dizel,130,Pale,Audi,280000,A6,23950,"Audi A6 4G 2.0TDI limuzina""navi""extra stanje",2011,Siva,True,Prednji,Euro 5,16,Manuelni,Limuzina,True,True,True,0,3
2.0,5-Apr,Benzin,125,Čelinac,Audi,280000,A6,14500,Audi A6 4F 2.0 tfsi,2011,Crna,False,Sva četiri,Euro 5,16,Manuelni,Limuzina,False,False,False,0,3
2.0,5-Apr,Dizel,105,Trebinje,Audi,280000,A4,15900,Audi A4 2011 QUATTRO,2011,Siva,True,Prednji,Euro 5,17,Manuelni,Limuzina,True,False,False,0,3
2.0,5-Apr,Dizel,100,Mostar,Audi,280000,A4,21000,Audi a4 2.0 TDI *2011* MOZE ZAMJENA,2011,Siva,True,Prednji,Euro 5,17,Manuelni,Limuzina,True,True,True,0,3
2.0,5-Apr,Dizel,130,Pale,Audi,280000,A6,25950,"Audi A6 4G 2.0TDI DSG ""uvoz"" LED navi extra stanje",2011,Crna,True,Prednji,Euro 5,17,Automatik,Limuzina,True,True,False,2,3
2.7,5-Apr,Dizel,140,Gornji Vakuf-Uskoplje,Audi,280000,A4,19800,Audi A4,2011,Crna,True,Prednji,Euro 5,17,Automatik,Limuzina,False,True,True,2,3
3.0,5-Apr,Dizel,180,Fojnica,Audi,280000,A7,35300,AUDI A7 3x S-LINE 3.0TDI QUATTRO,2011,Crna,True,Sva četiri,Euro 5,21,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Dizel,105,Banja Luka,Audi,280000,A4,20950,Audi A4 b8 2.0 105 kw led dioda 2011gp uvoz Euro5,2011,Bijela,True,Prednji,Euro 5,17,Automatik,Limuzina,False,True,False,2,3
3.0,5-Apr,Dizel,180,Kalesija,Audi,280000,A6,28900,Audi A6 TDI 3.0 QUATTRO.-LED-bi-xenon.mod 2012,2011,Siva,True,Sva četiri,Euro 5,18,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,125,Usora,Audi,280000,A4,18500,Audi A4 -2011god-125 kw-S-line-Quattro,2011,Crna,False,Sva četiri,Euro 5,16,Manuelni,Limuzina,False,True,False,0,3
2.0,5-Apr,Dizel,100,Mostar,Audi,280000,A4,18900,Audi A4 2.0 TDI 2011,2011,Plava,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,True,True,0,3
2.0,5-Apr,Dizel,105,Laktaši,Audi,280000,A4,18500,Audi A4 2011,2011,Crna,False,Prednji,Euro 5,16,Automatik,Limuzina,False,False,False,2,3
3.0,5-Apr,Dizel,150,Vitez,Audi,280000,A6,32000,Audi A6 3.0 TDI quattro,2011,Siva,True,Sva četiri,Euro 6,19,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,130,Bijeljina,Audi,280000,A6,26800,Audi A6 4G C7 2.0 TDI 130KW *TOP STANJE* Registrovan,2011,Siva,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,True,True,0,3
3.0,5-Apr,Dizel,180,Visoko,Audi,280000,A6,24999,Audi A6 dizel automatik f-1 3.0 guattro 2011 godina!,2011,Plava,True,Sva četiri,Euro 5,18,Automatik,Limuzina,False,True,True,2,3
3.0,5-Apr,Dizel,180,Banja Luka,Audi,280000,A6,28950,Audi A6 3.0 TDI QUATTRO 2011 180Kw MATRIX PERFEKTNO STANJE,2011,Bijela,True,Sva četiri,Euro 5,18,Automatik,Limuzina,False,True,True,2,3
2.7,5-Apr,Dizel,140,Lukavac,Audi,280000,A4,19900,Audi A4,2011,Smeđa,True,Prednji,Euro 5,17,Manuelni,Limuzina,False,False,True,0,3
2.0,5-Apr,Dizel,105,Olovo,Audi,280000,A4,18500,Audi A4 B8 2.0tdi quattro,2011,Siva,False,Sva četiri,Euro 5,19,Manuelni,Limuzina,False,False,False,0,3
3.0,5-Apr,Dizel,180,Srebrenik,Audi,280000,A7,35700,Audi A7 3.0 TDI Quattro 180kw S-Tronic,2011,Crna,True,Sva četiri,Euro 5,20,Automatik,Limuzina,False,True,True,2,3
3.0,5-Apr,Dizel,180,Brčko,Audi,280000,A6,29500,Audi A6,2011,Crna,True,Sva četiri,Euro 4,18,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,130,Šipovo,Audi,280000,A6,27900,AUDI A6 2.0 TDI 130 KW LIMUZINA TOP STANJE,2011,Crna,True,Prednji,Euro 5,19,Manuelni,Limuzina,False,True,True,0,3
2.0,5-Apr,Dizel,88,Doboj,Audi,280000,A4,17000,Audi A4,2011,Bež,False,Zadnji,Euro 5,16,Manuelni,Limuzina,False,False,False,0,3
3.0,5-Apr,Dizel,150,Visoko,Audi,280000,A7,33500,Audi A7 3.0 tdi 150kw S_tronic 2012 Led Xenon Koža Navi uvoz TOP,2011,Siva,True,Prednji,Euro 5,20,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Dizel,88,Visoko,Audi,280000,A4,17500,Audi A4 b8,2011,Crna,False,Zadnji,Euro 5,16,Manuelni,Limuzina,False,False,False,0,3
4.2,5-Apr,Dizel,283,Doboj,Audi,280000,A8,44000,Audi A8 4.2 tdi odlicno stanje moze zamjena,2011,Siva,False,Prednji,Euro 5,16,Automatik,Limuzina,False,False,False,2,3
1.6,5-Apr,Dizel,77,Doboj,Audi,280000,A3,14600,"Audi A3 1.6TDI 77KW, 2011G",2011,Crna,True,Prednji,Euro 5,17,Manuelni,Malo auto,True,True,False,0,2
2.0,3-Feb,Benzin,195,Bijeljina,Audi,280000,S3,25000,Audi S3 2.0t 2012god,2011,Crna,True,Sva četiri,Euro 5,18,Automatik,Sportski/kupe,True,True,True,2,5
2.0,5-Apr,Dizel,120,Sarajevo - Novi Grad,Audi,280000,A5,23500,Audi A5 2.0 tdi facelift,2011,Smeđa,True,Prednji,Euro 5,18,Manuelni,Sportski/kupe,True,True,False,0,5
1.6,5-Apr,Dizel,66,Tešanj,Audi,280000,A3,15000,Audi A3 1.6 TDI Sportback,2011,Crna,False,Prednji,Euro 5,16,Manuelni,Malo auto,True,False,True,0,2
2.0,3-Feb,Benzin,195,Bijeljina,Audi,280000,S3,25000,Audi S3 2.0t 2012god,2011,Crvena,True,Sva četiri,Euro 5,18,Automatik,Sportski/kupe,True,True,True,2,5
2.0,5-Apr,Dizel,103,Kiseljak,Audi,280000,A3,14400,Audi A3 2011,2011,Plava,False,Prednji,Euro 5,17,Manuelni,Malo auto,False,False,False,0,2
2.0,5-Apr,Dizel,125,Tuzla,Audi,280000,Q5,24000,Audi Q5 2011,2011,Crna,True,Sva četiri,Euro 5,17,Automatik,SUV,False,False,True,2,6
2.0,5-Apr,Dizel,125,Živinice,Audi,280000,Q5,27900,"AUDI Q5 2.O TDI QUTRO,PANORAMA,može zamjena",2011,Crna,False,Sva četiri,Euro 5,17,Manuelni,SUV,False,True,True,0,6
2.0,5-Apr,Dizel,125,Banja Luka,Audi,280000,A5,24000,Audi A5,2011,Siva,False,Prednji,Euro 5,16,Manuelni,Sportski/kupe,False,False,False,0,5
3.0,3-Feb,Dizel,176,Zenica,Audi,280000,A5,23500,Audi A5 3.0 coupe,2011,Crvena,False,Prednji,Euro 5,16,Automatik,Sportski/kupe,False,False,False,2,5
2.0,5-Apr,Dizel,125,Vitez,Audi,280000,Q5,27900,Audi Q5 2011. godina tip top stanje full,2011,Ljubičasta,True,Sva četiri,Euro 5,19,Automatik,SUV,False,True,True,2,6
1.6,5-Apr,Dizel,77,Konjic,Audi,280000,A3,11900,Audi A3,2011,Siva,False,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
2.0,5-Apr,Dizel,125,Doboj,Audi,280000,Q5,23800,"Audi Q5 2,0 dizel automatik 4x4",2011,Bijela,True,Sva četiri,Euro 5,17,Automatik,SUV,False,True,False,2,6
2.0,3-Feb,Dizel,103,Zenica,Audi,280000,A3,12800,Audi A3,2011,Plava,False,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
2.0,5-Apr,Dizel,125,Kotor Varoš,Audi,280000,Q5,27000,Audi Q5,2011,Bijela,False,Sva četiri,Euro 5,16,Automatik,SUV,False,False,False,2,6
3.0,5-Apr,Dizel,150,Tešanj,Audi,280000,A6,29900,Audi A6 3.0 4G QUATRO,2012,Bijela,True,Sva četiri,Euro 5,18,Automatik,Limuzina,True,True,True,2,3
3.0,5-Apr,Dizel,150,Ilidža,Audi,280000,A6,27800,Audi A6,2012,Siva,True,Sva četiri,Euro 5,17,Automatik,Limuzina,True,True,True,2,3
3.0,5-Apr,Dizel,180,Sarajevo - Novi Grad,Audi,280000,A6,31000,Audi A6 3.0 quattro 2012 AUTOMATIK,2012,Siva,False,Sva četiri,Euro 5,19,Automatik,Limuzina,True,True,True,2,3
2.0,5-Apr,Dizel,120,Sarajevo - Novo Sarajevo,Audi,280000,A6,29200,Audi A6 2012,2012,Siva,True,Prednji,Euro 5,20,Automatik,Limuzina,True,True,True,2,3
2.0,5-Apr,Dizel,105,Doboj Jug,Audi,280000,A4,19990,AUDI A4 2.0 TDI MODEL 2013,2012,Crna,True,Prednji,Euro 5,16,Automatik,Limuzina,True,True,False,2,3
2.0,5-Apr,Dizel,105,Doboj Jug,Audi,280000,A4,19300,AUDI A4 2.0 TDI MODEL 2013,2012,Crna,True,Prednji,Euro 5,16,Automatik,Limuzina,False,True,False,2,3
3.0,5-Apr,Dizel,184,Velika Kladuša,Audi,280000,A8,47500,Audi A8 LONG 3.0 TDI quattro UVOZ ŠVICARSKA,2012,Zelena,False,Sva četiri,Euro 5,16,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Dizel,105,Tuzla,Audi,280000,A4,20000,Audi A4,2012,Crna,True,Prednji,Euro 5,17,Manuelni,Limuzina,False,False,False,0,3
2.0,5-Apr,Dizel,130,Osmaci,Audi,280000,A6,25000,Audi A6,2012,Crna,True,Prednji,Euro 5,18,Manuelni,Limuzina,False,True,True,0,3
2.0,5-Apr,Dizel,130,Pale,Audi,280000,A6,24950,Audi A6 4G 2.0TDI 2012g automatik LED extra stanje,2012,Crna,True,Prednji,Euro 5,18,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,105,Kostajnica,Audi,280000,A4,20750,AUDI A4 2.0 TDI LIMUZINA 2013.MOD. TEK UVEZEN EKSTRA STANJE,2012,Smeđa,True,Prednji,Euro 5,17,Manuelni,Limuzina,False,True,False,0,3
3.0,5-Apr,Dizel,150,Vogošća,Audi,280000,A6,29000,Audi A6,2012,Crna,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,True,True,0,3
1.6,5-Apr,Dizel,77,Živinice,Audi,280000,A4,15000,Audi A3 Pro line 2012 god 1.6 tdi 77kw,2012,Crna,True,Prednji,Euro 5,18,Manuelni,Limuzina,False,True,False,0,3
3.0,5-Apr,Dizel,160,Žepče,Audi,280000,A6,28900,Audi A6 3.0 tdi quattro 4 G,2012,Siva,True,Sva četiri,Euro 5,19,Automatik,Limuzina,False,True,True,2,3
